file_id	speaker	gender	Welsh	lexeme	vowel	vtype	next_cons	Ctype	dur_vwl	dur_cns	breath_dur_ms	brNORM	preasp_dur_ms	PRE_DUR	PRE_DUR_NORM	preNORM	br	pre	PRE	closure_dur_ms	burst_dur_ms	f0_ofst_rt	jitter	shimmer	max_F0	mean_F0	mean_f1_Hz	mean_f2_Hz	mean_f3_Hz	vwl_intensity_dB	zcr_1	zcr_2	zcr_3	zcr_4	zcr_5	zcr_breath	zcr_preasp	ZCR
George-potel-1	6	M	L2	potel	o	mon	2t	fortis	61	403	20	2.995732274	19	39	3.663561646	2.944438979	1yes	1yes	1yes	65	74	-80	0.064	0.173	116	113	470	926	3120	74	1350	1400	1367	1450	1350	1433	1933	1683
F3-tipyn-2	11	F	L1	tipyn	i	mon	1p	fortis	63	392	20	2.995732274	24	44	3.784189634	3.17805383	1yes	1yes	1yes	114	53	-79	0.034	0.14	257	239	445	2630	3130	72	1000	967	950	1267	850	1367	2000	1683.5
F4-diogel-1	12	F	L1	diogel	io	diph	g	lenis	145	500	22	3.091042453	74	96	4.564348191	4.304065093	1yes	1yes	1yes	97	14	-79	0.034	0.11	288	274	680	2066	3317	72	1060	1083	1450	1717	1700	1567	1800	1683.5
Chloe-cic-1	3	F	L2	cic	i	mon	3k	fortis	125	157	50	3.912023005	42	92	4.521788577	3.737669618	1yes	1yes	1yes	49	55	-4	0.013	0.128	210	183	510	2166	3061	68	1040	1100	1060	1220	1425	1311	2057	1684
Luke-brat-1	7	M	L2	brat	a	mon	2t	fortis	128	276	32	3.465735903	16	48	3.871201011	2.772588722	1yes	1yes	1yes	101	148	1	0.01	0.144	140	132	684	1517	2891	68	1060	1080	1020	1320	1200	1320	2050	1685
Emily-lapio-1	4	F	L2	lapio	a	mon	1p	fortis	110	584	26	3.258096538	46	72	4.276666119	3.828641396	1yes	1yes	1yes	150	90	-79	0.02	0.092	118	116	792	1104	2795	67	1100	1175	1380	1500	1100	1150	2225	1687.5
F3-atal-1	11	F	L1	atal	a	mon	2t	fortis	38	439	0	NA	48	48	3.871201011	3.871201011	2no	1yes	1yes	77	95	-79	0.046	0.14	245	234	763	1679	3077	64	1900	2650	2800	3200	1700	0	3378	1689
F4-siop-1	12	F	L1	siop	io	diph	1p	fortis	161	193	39	3.663561646	18	57	4.043051268	2.890371758	1yes	1yes	1yes	108	57	-3	0.021	0.1	300	271	789	1435	3067	73	1533	1567	1586	1950	1750	1686	1700	1693
F2-cacen-2	10	F	L1	cacen	a	mon	3k	fortis	41	427	0	NA	56	56	4.025351691	4.025351691	2no	1yes	1yes	80	61	-79	0.02	0.199	273	253	863	1940	2787	69	1600	1700	2000	2600	1600	0	3390	1695
Luke-cacen-2	7	M	L2	cacen	a	mon	3k	fortis	63	367	16	2.772588722	27	43	3.761200116	3.295836866	1yes	1yes	1yes	97	39	-78	0.044	0.098	140	133	584	1423	2538	66	1150	1133	1250	1900	900	1250	2150	1700
M1-lapio-1	13	M	L1	lapio	a	mon	1p	fortis	60	385	19	2.944438979	32	51	3.931825633	3.465735903	1yes	1yes	1yes	98	81	-78	0.037	0.053	107	103	663	1221	2738	75	1350	1250	1367	1700	1500	1467	1940	1703.5
F1-lwc-1	9	F	L1	lwc	u	mon	3k	fortis	155	224	42	3.737669618	35	77	4.343805422	3.555348061	1yes	1yes	1yes	63	116	-2	0.017	0.067	211	199	556	1109	3024	68	1250	1200	1167	1200	1467	1443	1983	1713
F1-picio-1	9	F	L1	picio	i	mon	3k	fortis	37	447	0	NA	21	21	3.044522438	3.044522438	2no	1yes	1yes	82	117	-79	0.023	0.169	250	244	514	1832	3205	56	1200	1200	1000	1500	2000	0	3433	1716.5
George-brat-1	6	M	L2	brat	a	mon	2t	fortis	NA	277	29	3.36729583	44	73	4.290459441	3.784189634	1yes	1yes	1yes	89	134	-6	0.018	0.111	109	104	648	1099	2768	76	1060	1367	1450	1283	1483	1460	1988	1724
George-pecyn-1	6	M	L2	pecyn	e	mon	3k	fortis	82	381	22	3.091042453	25	47	3.850147602	3.218875825	1yes	1yes	1yes	70	69	-78	0.022	0.118	106	102	664	1534	2741	70	1300	1200	1200	1575	600	867	2600	1733.5
Chloe-diogel-1	3	F	L2	diogel	io	diph	g	lenis	89	319	22	3.091042453	25	47	3.850147602	3.218875825	1yes	1yes	1yes	90	19	-80	0.012	0.135	209	201	534	1651	2641	67	967	800	800	900	1467	1700	1775	1737.5
F4-budr-1	12	F	L1	budr	u	mon	d	lenis	65	465	26	3.258096538	27	53	3.970291914	3.295836866	1yes	1yes	1yes	100	17	-72	0.023	0.124	289	271	493	2250	3653	67	1000	1100	1100	1000	1150	1100	2375	1737.5
Gareth-brat-1	5	M	L2	brat	a	mon	2t	fortis	139	210	40	3.688879454	25	65	4.17438727	3.218875825	1yes	1yes	1yes	93	82	-23	0.014	0.05	124	113	732	1168	2303	66	1360	1433	1380	1667	1620	1729	1750	1739.5
M3-toc-1	15	M	L1	toc	o	mon	3k	fortis	158	276	44	3.784189634	37	81	4.394449155	3.610917913	1yes	1yes	1yes	90	140	31	0.033	0.118	123	108	629	1162	2788	79	1100	1067	1143	1450	1550	1600	1883	1741.5
M2-hac-1	14	M	L1	hac	a	mon	3k	fortis	142	298	24	3.17805383	53	77	4.343805422	3.970291914	1yes	1yes	1yes	140	95	9	0.019	0.102	96	90	759	1238	2372	65	1420	1467	1433	1360	1520	1450	2040	1745
Luke-atal-1	7	M	L2	atal	a	mon	2t	fortis	80	348	11	2.397895273	11	22	3.091042453	2.397895273	1yes	1yes	1yes	72	72	-79	0.035	0.257	134	127	661	1375	2691	64	1467	1367	1333	1533	1667	1700	1800	1750
F2-dagr-1	10	F	L1	dagr	a	mon	g	lenis	102	380	16	2.772588722	24	40	3.688879454	3.17805383	1yes	1yes	1yes	128	35	-79	0.019	0.119	244	234	751	1505	2729	71	1425	1450	1450	1600	1700	1500	2000	1750
M1-paced-1	13	M	L1	paced	a	mon	3k	fortis	80	407	16	2.772588722	43	59	4.077537444	3.761200116	1yes	1yes	1yes	80	45	-79	0.031	0.145	126	120	641	1260	2461	75	1267	1267	1300	1233	1433	1650	1850	1750
Luke-guto-1	7	M	L2	guto	u	mon	2t	fortis	57	347	19	2.944438979	49	68	4.219507705	3.891820298	1yes	1yes	1yes	55	79	-79	0.023	0.151	150	143	322	2134	2889	73	600	600	900	933	600	600	2900	1750
Ben-brat-2	1	M	L2	brat	a	mon	2t	fortis	114	126	39	3.663561646	26	65	4.17438727	3.258096538	1yes	1yes	1yes	19	71	-7	0.008	0.177	109	107	732	1395	2403	78	1275	1360	1375	1080	1250	1171	2350	1760.5
Emily-cacen-2	4	F	L2	cacen	a	mon	3k	fortis	81	430	25	3.218875825	21	46	3.828641396	3.044522438	1yes	1yes	1yes	73	55	-80	0.018	0.106	266	247	769	1485	2344	71	1700	1567	1533	1800	1400	1425	2100	1762.5
George-brat-2	6	M	L2	brat	a	mon	2t	fortis	123	210	22	3.091042453	40	62	4.127134385	3.688879454	1yes	1yes	1yes	66	94	-8	0.009	0.096	108	103	688	1192	2681	75	1075	1440	1460	1260	1300	1400	2129	1764.5
Emily-pecyn-1	4	F	L2	pecyn	e	mon	3k	fortis	80	517	19	2.944438979	25	44	3.784189634	3.218875825	1yes	1yes	1yes	102	87	-80	0.048	0.101	267	246	807	1736	2862	71	1567	1433	1467	1600	1900	1733	1800	1766.5
F2-atal-1	10	F	L1	atal	a	mon	2t	fortis	70	404	27	3.295836866	19	46	3.828641396	2.944438979	1yes	1yes	1yes	49	131	-79	0.032	0.121	233	230	756	1586	3359	67	1350	1400	1567	1467	1150	1400	2133	1766.5
Chloe-brat-2	3	F	L2	brat	a	mon	2t	fortis	NA	137	36	3.583518938	17	53	3.970291914	2.833213344	1yes	1yes	1yes	50	60	-2	0.009	0.084	194	180	610	1453	2183	68	1380	1560	1433	1140	1400	1383	2150	1766.5
F1-tocyn-1	9	F	L1	tocyn	o	mon	3k	fortis	74	416	24	3.17805383	38	62	4.127134385	3.63758616	1yes	1yes	1yes	68	82	-79	0.022	0.103	250	233	632	1129	3035	63	1350	1400	1333	1800	1300	1450	2086	1768
M2-bwyty-1	14	M	L1	bwyty	wy	diph	2t	fortis	NA	352	12	2.48490665	25	37	3.610917913	3.218875825	1yes	1yes	1yes	77	88	-79	0.025	0.12	93	89	382	1456	2778	61	700	580	600	680	625	700	2850	1775
F4-eto-1	12	F	L1	eto	e	mon	2t	fortis	62	489	0	NA	43	43	3.761200116	3.761200116	2no	1yes	1yes	52	110	-79	0.037	0.179	267	261	924	2164	3365	65	1700	1600	2100	2050	1850	0	3550	1775
Cath-lapio-1	2	F	L2	lapio	a	mon	1p	fortis	50	422	13	2.564949357	38	51	3.931825633	3.63758616	1yes	1yes	1yes	102	83	-80	0.012	0.1	210	204	886	1304	2714	76	1600	1750	1850	1700	1400	1000	2557	1778.5
F4-tocyn-1	12	F	L1	tocyn	o	mon	3k	fortis	54	457	12	2.48490665	49	61	4.110873864	3.891820298	1yes	1yes	1yes	82	99	-80	0.032	0.202	271	156	740	1111	3410	69	1500	1600	1750	1900	1350	1500	2067	1783.5
Luke-paced-1	7	M	L2	paced	a	mon	3k	fortis	74	407	24	3.17805383	15	39	3.663561646	2.708050201	1yes	1yes	1yes	70	58	-73	0.028	0.076	144	141	600	1040	2668	66	1450	1100	1267	1400	1567	1475	2100	1787.5
M3-cwt-1	15	M	L1	cwt	u	mon	2t	fortis	152	308	45	3.80666249	19	64	4.158883083	2.944438979	1yes	1yes	1yes	120	159	-2	0.017	0.057	116	107	526	1039	2917	77	917	883	867	1050	2080	1775	1800	1787.5
George-ap-1	6	M	L2	ap	a	mon	1p	fortis	137	224	32	3.465735903	48	80	4.382026635	3.871201011	1yes	1yes	1yes	104	62	-0.8	0.028	0.111	113	105	669	1115	2719	74	1340	1420	1450	1620	1540	1500	2078	1789
F3-tipyn-1	11	F	L1	tipyn	i	mon	1p	fortis	66	471	17	2.833213344	38	55	4.007333185	3.63758616	1yes	1yes	1yes	130	49	-73	0.025	0.097	275	256	484	2566	3255	70	1200	1033	1000	1133	700	850	2743	1796.5
Cath-atatti-1	2	F	L2	atat ti	a	mon	2t	fortis	61	232	9	2.197224577	28	37	3.610917913	3.33220451	1yes	1yes	1yes	65	66	-80	0.031	0.222	212	210	923	1431	2635	79	2150	1800	2000	1750	2150	1300	2300	1800
Cath-pwtyn-1	2	F	L2	pwtyn	w	mon	2t	fortis	58	487	26	3.258096538	19	45	3.80666249	2.944438979	1yes	1yes	1yes	79	97	-79	0.045	0.239	249	227	411	1136	2628	77	950	900	1033	1800	650	1375	2233	1804
Luke-brat-2	7	M	L2	brat	a	mon	2t	fortis	137	307	43	3.761200116	43	86	4.454347296	3.761200116	1yes	1yes	1yes	87	167	-2	0.012	0.045	129	126	630	1401	2778	67	1020	1080	1150	1260	1500	1363	2250	1806.5
F1-bwyty-1	9	F	L1	bwyty	wy	diph	2t	fortis	NA	442	54	3.988984047	51	105	4.65396035	3.931825633	1yes	1yes	1yes	27	138	-80	0.012	0.078	228	211	435	1937	2917	67	860	840	840	840	680	780	2833	1806.5
M1-bedydd-1	13	M	L1	bedydd	e	mon	d	lenis	111	492	21	3.044522438	25	46	3.828641396	3.218875825	1yes	1yes	1yes	102	25	-70	0.014	0.116	115	113	528	1765	2833	77	1100	1125	1180	1575	1775	1867	1775	1821
Luke-betws-1	7	M	L2	betws	e	mon	2t	fortis	80	490	21	3.044522438	25	46	3.828641396	3.218875825	1yes	1yes	1yes	107	83	-74	0.018	0.152	139	134	480	1885	2864	68	800	833	867	1200	967	1100	2550	1825
Ben-cacen-1	1	M	L2	cacen	a	mon	3k	fortis	81	337	27	3.295836866	25	52	3.951243719	3.218875825	1yes	1yes	1yes	49	63	-80	0.018	0.233	116	111	671	1460	2385	75	1233	1367	1433	1733	1800	1925	1725	1825
F1-brat-2	9	F	L1	brat	a	mon	2t	fortis	NA	275	23	3.135494216	73	96	4.564348191	4.290459441	1yes	1yes	1yes	70	121	-1	0.015	0.075	226	216	886	1605	2725	63	1188	1488	1813	1900	1757	1650	2014	1832
F2-picio-1	10	F	L1	picio	i	mon	3k	fortis	49	427	17	2.833213344	18	35	3.555348061	2.890371758	1yes	1yes	1yes	119	88	-80	0.016	0.14	271	259	458	2454	2999	72	1000	1050	1050	1000	1350	1500	2167	1833.5
F1-capel-1	9	F	L1	capel	a	mon	1p	fortis	57	486	21	3.044522438	38	59	4.077537444	3.63758616	1yes	1yes	1yes	106	54	-80	0.042	0.091	244	232	998	1632	2971	56	1800	1800	2050	2033	1800	1833	1857	1845
Ben-paced-1	1	M	L2	paced	a	mon	3k	fortis	96	332	35	3.555348061	26	61	4.110873864	3.258096538	1yes	1yes	1yes	42	51	-70	0.07	0.284	114	107	778	1328	2619	75	1500	1375	1600	1625	1567	1567	2125	1846
F2-clec-1	10	F	L1	clec	e	mon	3k	fortis	NA	263	22	3.091042453	93	115	4.744932128	4.532599493	1yes	1yes	1yes	110	50	-1	0.04	0.126	254	238	656	1419	3025	64	1000	1200	1400	1400	850	1300	2394	1847
Emily-tocyn-1	4	F	L2	tocyn	o	mon	3k	fortis	88	396	22	3.091042453	30	52	3.951243719	3.401197382	1yes	1yes	1yes	88	71	-80	0.028	0.113	264	227	719	1267	2863	72	1333	1350	1333	1450	1167	1600	2100	1850
F1-sut-1	9	F	L1	sut	u	mon	2t	fortis	155	265	38	3.63758616	44	82	4.406719247	3.784189634	1yes	1yes	1yes	88	123	-26	0.018	0.084	214	197	587	2325	3206	65	1133	1167	1133	1150	1117	1057	2650	1853.5
Ruth-sut-1	8	F	L2	sut	u	mon	2t	fortis	151	328	55	4.007333185	26	81	4.394449155	3.258096538	1yes	1yes	1yes	94	199	-16	0.012	0.084	219	202	463	2310	3151	80	1067	1133	1050	1217	1840	1570	2150	1860
F1-cic-1	9	F	L1	cic	i	mon	3k	fortis	146	310	31	3.433987204	55	86	4.454347296	4.007333185	1yes	1yes	1yes	115	129	-2	0.024	0.091	228	211	538	2783	3042	63	860	867	833	833	1280	1280	2440	1860
F4-lapio-1	12	F	L1	lapio	a	mon	1p	fortis	51	454	19	2.944438979	51	70	4.248495242	3.931825633	1yes	1yes	1yes	121	233	-79	0.012	0.173	123	122	906	1533	3186	69	1250	1200	1350	1500	700	1100	2622	1861
M4-budr-1	16	M	L1	budr	u	mon	d	lenis	70	352	19	2.944438979	0	19	2.944438979	NA	1yes	2no	1yes	64	47	-78	0.045	0.115	182	172	280	2054	2840	71	2050	800	833	4067	3400	3733	0	1866.5
Ben-hac-1	1	M	L2	hac	a	mon	3k	fortis	115	219	24	3.17805383	71	95	4.553876892	4.262679877	1yes	1yes	1yes	71	68	-6	0.029	0.135	136	125	782	1312	2756	79	1450	1600	1475	1600	1475	1400	2338	1869
Gareth-betws-1	5	M	L2	betws	e	mon	2t	fortis	74	415	20	2.995732274	33	53	3.970291914	3.496507561	1yes	1yes	1yes	51	78	-70	0.011	0.149	115	114	587	1608	2486	64	1050	1100	1067	1200	1300	1333	2417	1875
M3-taclus-1	15	M	L1	taclus	a	mon	3k	fortis	81	567	20	2.995732274	23	43	3.761200116	3.135494216	1yes	1yes	1yes	90	82	-64	0.039	0.149	124	114	652	1436	2606	77	1067	1167	1167	1467	1967	1967	1800	1883.5
M1-tatws-1	13	M	L1	tatws	a	mon	2t	fortis	86	449	24	3.17805383	36	60	4.094344562	3.583518938	1yes	1yes	1yes	54	78	-64	0.03	0.126	124	120	764	1568	2981	70	1200	1267	1200	1333	1633	1550	2217	1883.5
Ben-betws-1	1	M	L2	betws	e	mon	2t	fortis	94	424	38	3.63758616	17	55	4.007333185	2.833213344	1yes	1yes	1yes	39	77	-62	0.02	0.15	118	112	532	1586	2662	79	1200	1125	1225	1600	1267	1371	2400	1885.5
M4-pecyn-1	16	M	L1	pecyn	e	mon	3k	fortis	50	345	0	NA	24	24	3.17805383	3.17805383	2no	1yes	1yes	78	70	-79	0.025	0.15	195	180	402	1884	2688	69	1450	2100	2600	3200	1600	0	3775	1887.5
Ben-taclus-1	1	M	L2	taclus	a	mon	3k	fortis	100	387	18	2.890371758	43	61	4.110873864	3.761200116	1yes	1yes	1yes	30	81	-73	0.022	0.224	120	110	735	1435	2643	76	1175	1150	1350	1725	1933	1800	1975	1887.5
Cath-ap-1	2	F	L2	ap	a	mon	1p	fortis	160	215	14	2.63905733	60	74	4.304065093	4.094344562	1yes	1yes	1yes	108	37	1	0.013	0.062	200	190	922	1411	2605	77	2483	2550	2600	2400	2100	1550	2227	1888.5
Gareth-lapio-1	5	M	L2	lapio	a	mon	1p	fortis	63	315	21	3.044522438	32	53	3.970291914	3.465735903	1yes	1yes	1yes	90	56	-80	0.042	0.175	115	110	654	1033	2518	61	900	1367	1400	1667	850	1500	2280	1890
F1-pwtin-1	9	F	L1	pwtin	u	mon	2t	fortis	72	404	33	3.496507561	24	57	4.043051268	3.17805383	1yes	1yes	1yes	73	89	-79	0.035	0.15	226	218	434	1112	2985	62	950	900	1433	1400	1750	1383	2400	1891.5
Cath-paced-1	2	F	L2	paced	a	mon	3k	fortis	54	347	13	2.564949357	39	52	3.951243719	3.663561646	1yes	1yes	1yes	63	51	-79	0.019	0.132	218	215	884	1379	2498	79	1800	1650	1750	2050	1500	1300	2486	1893
Ben-brat-1	1	M	L2	brat	a	mon	2t	fortis	159	216	40	3.688879454	73	113	4.727387819	4.290459441	1yes	1yes	1yes	27	105	-2	0.015	0.103	113	104	805	1414	2625	75	1450	1567	1486	1450	1750	1743	2043	1893
Emily-brat-2	4	F	L2	brat	a	mon	2t	fortis	NA	201	24	3.17805383	19	43	3.761200116	2.944438979	1yes	1yes	1yes	68	104	3	0.02	0.131	225	152	798	1336	2300	70	1333	1671	1657	1700	1529	1400	2400	1900
George-betws-1	6	M	L2	betws	e	mon	2t	fortis	68	521	29	3.36729583	21	50	3.912023005	3.044522438	1yes	1yes	1yes	67	84	-57	0.024	0.127	107	105	562	1462	2318	75	1050	1033	1033	900	867	900	2900	1900
M3-clec-1	15	M	L1	clec	e	mon	3k	fortis	NA	315	35	3.555348061	60	95	4.553876892	4.094344562	1yes	1yes	1yes	117	128	-3	0.021	0.126	115	102	654	1342	2684	80	986	1457	1300	1400	1717	1683	2118	1900.5
Ben-dadl-1	1	M	L2	dadl	a	mon	d	lenis	96	317	25	3.218875825	42	67	4.204692619	3.737669618	1yes	1yes	1yes	74	42	-77	0.031	0.203	105	100	701	1230	2657	78	1267	1500	1675	1400	1700	1575	2229	1902
Ruth-brat-1	8	F	L2	brat	a	mon	2t	fortis	118	418	24	3.17805383	46	70	4.248495242	3.828641396	1yes	1yes	1yes	199	163	-7	0.023	0.074	205	194	807	1621	2583	73	1650	1600	1720	1650	1920	1950	1863	1906.5
Luke-tocyn-1	7	M	L2	tocyn	o	mon	3k	fortis	65	391	18	2.890371758	35	53	3.970291914	3.555348061	1yes	1yes	1yes	69	53	-79	0.04	0.094	155	150	515	1069	2868	70	1000	867	950	1167	1850	1433	2383	1908
Emily-guto-1	4	F	L2	guto	u	mon	2t	fortis	86	439	22	3.091042453	29	51	3.931825633	3.36729583	1yes	1yes	1yes	50	126	-79	0.056	0.106	250	246	469	2635	3321	68	1033	1000	1000	1133	1267	1133	2700	1916.5
F2-lapio-1	10	F	L1	lapio	a	mon	1p	fortis	67	223	17	2.833213344	24	41	3.713572067	3.17805383	1yes	1yes	1yes	114	85	30	0.045	0.104	249	244	771	1287	3071	69	1500	1467	1700	1950	1950	1750	2100	1925
Emily-capel-1	4	F	L2	capel	a	mon	1p	fortis	76	494	13	2.564949357	82	95	4.553876892	4.406719247	1yes	1yes	1yes	71	49	-80	0.021	0.065	270	262	932	1451	2028	72	2133	2067	2100	2300	1950	1300	2553	1926.5
F4-gwydr-1	12	F	L1	gwydr	wy	diph	d	lenis	NA	383	27	3.295836866	29	56	4.025351691	3.36729583	1yes	1yes	1yes	83	20	-76	0.025	0.091	275	265	565	1768	3036	70	2200	1120	1075	1060	875	1025	2840	1932.5
Emily-roced-1	4	F	L2	roced	o	mon	3k	fortis	NA	575	18	2.890371758	37	55	4.007333185	3.610917913	1yes	1yes	1yes	103	64	-66	0.035	0.065	238	234	698	1247	2074	71	1400	1400	1400	1550	1333	1167	2700	1933.5
M4-tocyn-1	16	M	L1	tocyn	o	mon	3k	fortis	61	468	24	3.17805383	31	55	4.007333185	3.433987204	1yes	1yes	1yes	91	66	-79	0.028	0.122	188	181	574	1281	2826	72	1150	1050	1133	1450	1650	1475	2400	1937.5
M3-dadl-1	15	M	L1	dadl	a	mon	d	lenis	99	399	46	3.828641396	25	71	4.262679877	3.218875825	1yes	1yes	1yes	124	19	-79	0.008	0.123	105	104	713	1299	2912	77	1200	1475	1400	1850	1300	1625	2250	1937.5
F1-toc-1	9	F	L1	toc	o	mon	3k	fortis	159	222	47	3.850147602	45	92	4.521788577	3.80666249	1yes	1yes	1yes	80	86	-1	0.02	0.107	256	225	685	1192	3021	63	1433	1317	1257	1433	1717	1750	2125	1937.5
Cath-eto-1	2	F	L2	eto	e	mon	2t	fortis	59	414	19	2.944438979	47	66	4.189654742	3.850147602	1yes	1yes	1yes	51	112	-79	0.032	0.175	235	217	851	1868	2578	79	1750	1650	2000	1950	1300	1433	2450	1941.5
Emily-diogel-1	4	F	L2	diogel	io	diph	g	lenis	168	536	36	3.583518938	48	84	4.430816799	3.871201011	1yes	1yes	1yes	96	35	-80	0.017	0.069	265	242	555	1879	3109	70	1000	971	1343	1600	1329	1383	2500	1941.5
Emily-ap-1	4	F	L2	ap	a	mon	1p	fortis	186	321	48	3.871201011	31	79	4.369447852	3.433987204	1yes	1yes	1yes	138	142	-1	0.019	0.072	234	224	935	1407	2802	71	1914	1929	1638	1571	2014	1867	2020	1943.5
Emily-baban-1	4	F	L2	baban	a	mon	b	lenis	82	429	33	3.496507561	27	60	4.094344562	3.295836866	1yes	1yes	1yes	92	11	-80	0.016	0.084	249	241	849	1310	2439	78	1800	1967	1967	2175	1700	1817	2075	1946
M4-atal-1	16	M	L1	atal	a	mon	2t	fortis	58	404	22	3.091042453	19	41	3.713572067	2.944438979	1yes	1yes	1yes	60	97	-79	0.036	0.143	173	168	746	1412	2725	72	1150	1400	1600	1900	1700	2167	1733	1950
George-tatws-1	6	M	L2	tatws	a	mon	2t	fortis	75	465	21	3.044522438	22	43	3.761200116	3.091042453	1yes	1yes	1yes	43	89	-60	0.027	0.103	114	106	546	1006	3234	73	1067	1133	1067	1600	1200	1300	2600	1950
M4-blodyn-1	16	M	L1	blodyn	o	mon	d	lenis	75	358	27	3.295836866	24	51	3.931825633	3.17805383	1yes	1yes	1yes	105	16	-78	0.014	0.113	174	168	474	944	2927	76	1000	1033	1100	1167	1200	1225	2675	1950
Cath-tap-1	2	F	L2	tap	a	mon	1p	fortis	124	224	19	2.944438979	40	59	4.077537444	3.688879454	1yes	1yes	1yes	103	71	3	0.016	0.075	197	183	853	1371	2492	80	1575	1880	1840	1840	2020	1733	2171	1952
F3-patrwm-1	11	F	L1	patrwm	a	mon	2t	fortis	56	437	28	3.33220451	22	50	3.912023005	3.091042453	1yes	1yes	1yes	66	159	-80	0.045	0.148	263	236	940	1833	2929	66	1850	1750	1900	2450	2300	2140	1767	1953.5
Emily-potel-1	4	F	L2	potel	o	mon	2t	fortis	68	411	19	2.944438979	32	51	3.931825633	3.465735903	1yes	1yes	1yes	29	108	-80	0.015	0.085	273	260	759	1121	2985	76	1600	1533	1533	1550	1100	1167	2740	1953.5
M1-ap-1	13	M	L1	ap	a	mon	1p	fortis	113	271	28	3.33220451	49	77	4.343805422	3.891820298	1yes	1yes	1yes	101	112	-5	0.025	0.13	118	115	816	1406	2525	74	1375	1540	1700	1860	1575	1720	2189	1954.5
Luke-eto-1	7	M	L2	eto	e	mon	2t	fortis	89	349	31	3.433987204	52	83	4.418840608	3.951243719	1yes	1yes	1yes	57	100	-78	0.011	0.122	128	125	480	1854	2819	67	767	1025	1133	1100	1433	1320	2589	1954.5
Cath-potel-1	2	F	L2	potel	o	mon	2t	fortis	61	486	19	2.944438979	40	59	4.077537444	3.688879454	1yes	1yes	1yes	76	76	-79	0.014	0.14	227	214	636	934	2543	78	1400	1550	1733	1700	1550	1433	2500	1966.5
Chloe-paced-1	3	F	L2	paced	a	mon	3k	fortis	74	340	18	2.890371758	25	43	3.761200116	3.218875825	1yes	1yes	1yes	69	30	-75	0.024	0.093	212	202	614	1384	2258	66	1350	1433	1200	733	1533	1467	2500	1983.5
Emily-gwydr-1	4	F	L2	gwydr	wy	diph	d	lenis	NA	497	41	3.713572067	30	71	4.262679877	3.401197382	1yes	1yes	1yes	114	26	-80	0.015	0.079	270	257	489	1881	3012	75	1033	1067	1000	1000	1067	1014	2960	1987
F2-roced-1	10	F	L1	roced	o	mon	3k	fortis	NA	338	16	2.772588722	49	65	4.17438727	3.891820298	1yes	1yes	1yes	79	72	-79	0.017	0.138	265	255	641	1262	2191	72	1025	1080	1625	1740	1525	1600	2389	1994.5
Ben-dagr-1	1	M	L2	dagr	a	mon	g	lenis	103	344	34	3.526360525	32	66	4.189654742	3.465735903	1yes	1yes	1yes	95	37	-78	0.027	0.173	126	109	671	1284	2428	79	1300	1550	1650	1575	1325	1533	2460	1996.5
Chloe-cacen-1	3	F	L2	cacen	a	mon	3k	fortis	66	366	22	3.091042453	16	38	3.63758616	2.772588722	1yes	1yes	1yes	58	44	-79	0.031	0.308	193	185	661	1461	2511	59	950	1033	800	2000	1850	2000	2000	2000
F1-roced-1	9	F	L1	roced	o	mon	3k	fortis	NA	348	17	2.833213344	36	53	3.970291914	3.583518938	1yes	1yes	1yes	76	79	-79	0.031	0.117	235	224	704	1364	2783	64	1200	1340	1300	1420	1650	1650	2350	2000
Cath-brat-2	2	F	L2	brat	a	mon	2t	fortis	NA	287	18	2.890371758	63	81	4.394449155	4.143134726	1yes	1yes	1yes	62	152	0.3	0.015	0.088	204	194	788	1377	2401	79	1320	1567	1950	2050	1960	1567	2433	2000
F4-toc-1	12	F	L1	toc	o	mon	3k	fortis	128	280	22	3.091042453	71	93	4.532599493	4.262679877	1yes	1yes	1yes	86	80	-18	0.006	0.053	270	253	795	1187	3104	73	1540	1500	1480	1580	1540	1733	2269	2001
F1-diogel-1	9	F	L1	diogel	io	diph	g	lenis	152	406	29	3.36729583	35	64	4.158883083	3.555348061	1yes	1yes	1yes	88	17	-80	0.021	0.084	221	218	593	1820	2704	66	883	967	1333	1217	1820	1660	2350	2005
M4-siop-1	16	M	L1	siop	o	mon	1p	fortis	137	264	37	3.610917913	20	57	4.043051268	2.995732274	1yes	1yes	1yes	133	101	-11	0.012	0.151	189	174	573	1195	2455	77	1120	1180	1367	1480	2020	1950	2067	2008.5
M1-eto-1	13	M	L1	eto	e	mon	2t	fortis	83	415	36	3.583518938	37	73	4.290459441	3.610917913	1yes	1yes	1yes	84	96	-78	0.016	0.14	117	113	628	1873	2740	74	1333	1133	2400	1875	1367	1717	2300	2008.5
M3-cacen-2	15	M	L1	cacen	a	mon	3k	fortis	73	395	14	2.63905733	30	44	3.784189634	3.401197382	1yes	1yes	1yes	95	74	-79	0.054	0.165	118	112	598	1447	2065	79	850	1133	1100	1300	1200	1300	2720	2010
George-guto-1	6	M	L2	guto	u	mon	2t	fortis	79	349	29	3.36729583	30	59	4.077537444	3.401197382	1yes	1yes	1yes	47	97	-80	0.017	0.098	115	110	346	1936	3336	71	600	633	667	633	1433	1120	2900	2010
F2-budr-1	10	F	L1	budr	u	mon	d	lenis	69	347	27	3.295836866	0	27	3.295836866	NA	1yes	2no	1yes	79	34	-80	0.04	0.13	285	260	454	2345	3364	72	1100	1067	1000	3700	3300	4025	0	2012.5
